,Unnamed: 0,session_id,mellon_id,player_id,event_result,task,Primary code ,event_start_time,revise_score,high_performance,female_members,female_maj,gender,ethnicity,application_status,first_generation,urm,first_language
5768,5768,7354_PartyVenue,175615,"{'userID1': '175615', 'nickname1': 'jenny', 'userID2': '190028', 'nickname2': 'monicafahmy', 'userID3': '194795', 'nickname3': 'hi', 'userID4': '165026', 'nickname4': 'Shairy'}",ok lets just do,PartyVenue,CE,2019-10-09 01:15:20+00:00,1.75,1,3,1,F,Asian / Asian American,Junior,0.0,0.0,English/non-English
5769,5769,7354_PartyVenue,175615,"{'userID1': '175615', 'nickname1': 'jenny', 'userID2': '190028', 'nickname2': 'monicafahmy', 'userID3': '194795', 'nickname3': 'hi', 'userID4': '165026', 'nickname4': 'Shairy'}",acb,PartyVenue,SSI,2019-10-09 01:15:21+00:00,1.75,1,3,1,F,Asian / Asian American,Junior,0.0,0.0,English/non-English
5770,5770,7354_PartyVenue,190028,"{'userID1': '175615', 'nickname1': 'jenny', 'userID2': '190028', 'nickname2': 'monicafahmy', 'userID3': '194795', 'nickname3': 'hi', 'userID4': '165026', 'nickname4': 'Shairy'}",oki,PartyVenue,SESU,2019-10-09 01:15:24+00:00,1.75,1,3,1,F,"Black, non-Hispanic",Junior,0.0,1.0,Non-English
5771,5771,7354_PartyVenue,194795,"{'userID1': '175615', 'nickname1': 'jenny', 'userID2': '190028', 'nickname2': 'monicafahmy', 'userID3': '194795', 'nickname3': 'hi', 'userID4': '165026', 'nickname4': 'Shairy'}",lol,PartyVenue,SMC,2019-10-09 01:15:29+00:00,1.75,1,3,1,M,Asian / Asian American,Freshman,1.0,0.0,English/non-English
5772,5772,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",hey yall,apartment,SMC,2019-09-28 17:21:06+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5773,5773,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",hey,apartment,SMC,2019-09-28 17:25:16+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5774,5774,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",hey,apartment,SMC,2019-09-28 17:25:22+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5775,5775,7362_apartment,165876,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",hi,apartment,SMC,2019-09-28 17:25:25+00:00,0.0,0,3,1,F,Asian / Asian American,Freshman,1.0,0.0,English/non-English
5776,5776,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",so we're supposed to discuss our answer?,apartment,SSI,2019-09-28 17:26:19+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5777,5777,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",ig,apartment,SESU,2019-09-28 17:26:24+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5778,5778,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",yeah,apartment,SN,2019-09-28 17:26:27+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5779,5779,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",what do you guys think,apartment,SESU,2019-09-28 17:26:33+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5780,5780,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",whatd yall put in the last part?,apartment,SESU,2019-09-28 17:26:38+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5781,5781,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",abc,apartment,SSI,2019-09-28 17:26:43+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5782,5782,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",i put BAC,apartment,SSI,2019-09-28 17:26:44+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5783,5783,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",BAC,apartment,SSI,2019-09-28 17:26:46+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5784,5784,7362_apartment,165876,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",i put cba,apartment,SSI,2019-09-28 17:26:56+00:00,0.0,0,3,1,F,Asian / Asian American,Freshman,1.0,0.0,English/non-English
5785,5785,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","ok joshua, why did you rank a above c?",apartment,SESU,2019-09-28 17:27:06+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5786,5786,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",and amity why did u put C first so we can discuss,apartment,SESU,2019-09-28 17:27:23+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5787,5787,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",bc free wifi is important to me,apartment,CRF,2019-09-28 17:27:33+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5788,5788,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",ok thats fair,apartment,SESU,2019-09-28 17:27:44+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5789,5789,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",do we all have different info bc mine doesn't mention wifi,apartment,SSI,2019-09-28 17:28:47+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5790,5790,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",i put B first because of AC and everything is walking distance and the refundable deposit,apartment,CRF,2019-09-28 17:28:52+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5791,5791,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",same^,apartment,SN,2019-09-28 17:29:09+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5792,5792,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",wait yeah,apartment,SN,2019-09-28 17:29:14+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5793,5793,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",mine doesnt mention wifi,apartment,SSI,2019-09-28 17:29:27+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5794,5794,7362_apartment,165876,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",for me it states cell phone service and internet but it is weak,apartment,SSI,2019-09-28 17:29:51+00:00,0.0,0,3,1,F,Asian / Asian American,Freshman,1.0,0.0,English/non-English
5795,5795,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",mine doesnt say that ,apartment,SSI,2019-09-28 17:30:04+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5796,5796,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",for A?,apartment,SESU,2019-09-28 17:30:06+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5797,5797,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",oh interesting ,apartment,SESU,2019-09-28 17:30:08+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5798,5798,7362_apartment,165876,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",for B,apartment,SESU,2019-09-28 17:30:09+00:00,0.0,0,3,1,F,Asian / Asian American,Freshman,1.0,0.0,English/non-English
5799,5799,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",for b mine doesnt say nathing abt that,apartment,SSI,2019-09-28 17:30:32+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5800,5800,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",yeah mine doesnt say that ,apartment,SSI,2019-09-28 17:30:35+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5801,5801,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",we should all send the info we got,apartment,CE,2019-09-28 17:31:20+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5802,5802,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",okay should . we start with A,apartment,CE,2019-09-28 17:31:31+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5803,5803,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",yeah,apartment,SN,2019-09-28 17:31:38+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5804,5804,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","Apartment A

The kitchen was recently remodeled.
The building has a security door.
The apartment has a deck for outdoor space.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",apartment,SSI,2019-09-28 17:31:46+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5805,5805,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","Apartment A

The onsite laundry facilities are clean, well-maintained, and available 24/7.
All roommates' work and school locations are easily accessible by public transportation.
There is an elevator in the building.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",apartment,SSI,2019-09-28 17:31:46+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5806,5806,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","Apartment A

Mail and packages are delivered directly to tenants' doors.
The landlord is offering a rent special that guarantees the same rent for two years.
The apartment includes free wi-fi.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",apartment,SSI,2019-09-28 17:31:54+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5807,5807,7362_apartment,165876,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","Apartment A

Several friends live in the same building.
All utilities are included.
The apartment includes 2 full bathrooms.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",apartment,SSI,2019-09-28 17:31:56+00:00,0.0,0,3,1,F,Asian / Asian American,Freshman,1.0,0.0,English/non-English
5808,5808,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",okay B next?,apartment,CE,2019-09-28 17:32:55+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5809,5809,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}",yeah,apartment,SN,2019-09-28 17:33:03+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
5810,5810,7362_apartment,176070,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
The hallways and stairwells are painted green and white.
The landlord usually raises the rent by 20 percent after the first year's lease.
Closet space is limited.",apartment,SSI,2019-09-28 17:33:06+00:00,0.0,0,3,1,M,Hispanic,Freshman,0.0,1.0,English only
5811,5811,7362_apartment,194848,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","Apartment B

The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
A movie was once filmed in one of the unit.
Utilities are not included.
There is very little natural light in the apartment.",apartment,SSI,2019-09-28 17:33:12+00:00,0.0,0,3,1,F,"White, non-Hispanic",Junior,0.0,0.0,English only
5812,5812,7362_apartment,173234,"{'userID1': '194848', 'nickname1': 'Alex', 'userID2': '165876', 'nickname2': 'Amity', 'userID3': '176070', 'nickname3': 'Joshua', 'userID4': '173234', 'nickname4': 'karissa'}","Apartment B

The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
Several tenants own electric cars.
Noise from the other tenants can be easily heard in the apartment.
The apartment is on the fourth floor and there is no elevator",apartment,SSI,2019-09-28 17:33:15+00:00,0.0,0,3,1,F,Hispanic,Freshman,0.0,1.0,English only
